file_names,num_rows,num_cols
/user/bigdata/nyc_open_data/bkwf-xfky.json,46029,11
/user/bigdata/nyc_open_data/bmhe-urrg.json,1743,12
/user/bigdata/nyc_open_data/bmxf-3rd4.json,5,13
/user/bigdata/nyc_open_data/bn89-icuy.json,27,7
/user/bigdata/nyc_open_data/bnx9-e6tj.json,14324616,14
/user/bigdata/nyc_open_data/bquu-z2ht.json,665,35
/user/bigdata/nyc_open_data/bs8b-p36w.json,82772,25
/user/bigdata/nyc_open_data/bss9-579f.json,717,60
/user/bigdata/nyc_open_data/bty7-2jhb.json,2428526,54
/user/bigdata/nyc_open_data/bvi5-pdi9.json,1122873,52
/user/bigdata/nyc_open_data/bvna-6j7v.json,25,17
/user/bigdata/nyc_open_data/bwhw-9jek.json,22806,3
/user/bigdata/nyc_open_data/bws2-q2sb.json,1,6
/user/bigdata/nyc_open_data/by6m-6zpb.json,744,22
/user/bigdata/nyc_open_data/bzjf-rmtp.json,9,9
/user/bigdata/nyc_open_data/c2v8-zzjq.json,14,7
/user/bigdata/nyc_open_data/c39u-es35.json,70411,5
/user/bigdata/nyc_open_data/c3uy-2p5r.json,2769,9
/user/bigdata/nyc_open_data/c3v8-5x25.json,71284,0
/user/bigdata/nyc_open_data/c3ya-2ywy.json,1860,19
/user/bigdata/nyc_open_data/c49b-3kmd.json,119,5
/user/bigdata/nyc_open_data/c4pu-cif5.json,10,14
/user/bigdata/nyc_open_data/c5mf-k73g.json,18,7
/user/bigdata/nyc_open_data/c5sh-m8tb.json,84,15
/user/bigdata/nyc_open_data/c5up-ki6j.json,3169,10
/user/bigdata/nyc_open_data/c72z-kzbi.json,58385,16
/user/bigdata/nyc_open_data/c87b-2j3i.json,23,4
/user/bigdata/nyc_open_data/caav-grv8.json,21380,7
/user/bigdata/nyc_open_data/ccab-jb4k.json,18,11
/user/bigdata/nyc_open_data/cete-9g3v.json,9,14
/user/bigdata/nyc_open_data/cfzn-4iza.json,206,30
/user/bigdata/nyc_open_data/cgz5-877h.json,1686,20
/user/bigdata/nyc_open_data/chv4-k4fa.json,464,17
/user/bigdata/nyc_open_data/ci93-uc8s.json,6276,46
/user/bigdata/nyc_open_data/cj5g-iwxb.json,3,7
/user/bigdata/nyc_open_data/ck4n-5h6x.json,26197,19
/user/bigdata/nyc_open_data/ckue-grzy.json,12372,9
/user/bigdata/nyc_open_data/cma4-zi8m.json,8105,23
/user/bigdata/nyc_open_data/cp6j-7bjj.json,20968,19
/user/bigdata/nyc_open_data/cqhy-d5cj.json,21,7
/user/bigdata/nyc_open_data/cr93-x2xf.json,222,19
/user/bigdata/nyc_open_data/crbs-vur7.json,306,46
/user/bigdata/nyc_open_data/crns-fw6u.json,536,23
/user/bigdata/nyc_open_data/cs9m-cz6f.json,98,15
/user/bigdata/nyc_open_data/cspg-yi7g.json,295471,20
/user/bigdata/nyc_open_data/cu8c-kkz7.json,20,5
/user/bigdata/nyc_open_data/cw88-qpsr.json,771,18
/user/bigdata/nyc_open_data/cwg5-cqkm.json,975,45
/user/bigdata/nyc_open_data/cwjt-kigp.json,6,13
/user/bigdata/nyc_open_data/cwjy-rrh3.json,604,35
/user/bigdata/nyc_open_data/cwqt-nvfg.json,119,6
/user/bigdata/nyc_open_data/cwx7-agsh.json,8064,45
/user/bigdata/nyc_open_data/cxcv-mgtn.json,45,3
/user/bigdata/nyc_open_data/cyfw-hfqk.json,24,46
/user/bigdata/nyc_open_data/cz36-mpdq.json,5376,16
/user/bigdata/nyc_open_data/d33y-i2m7.json,147,19
/user/bigdata/nyc_open_data/d3ge-anaz.json,25476,16
/user/bigdata/nyc_open_data/d4iy-9uh7.json,536,15
/user/bigdata/nyc_open_data/d4uz-6jaw.json,10,2
/user/bigdata/nyc_open_data/d5zb-ragj.json,32016,6
/user/bigdata/nyc_open_data/d68p-5js9.json,1820,16
/user/bigdata/nyc_open_data/d6ee-k2sh.json,230,4
/user/bigdata/nyc_open_data/d72n-ivax.json,98,15
/user/bigdata/nyc_open_data/d84z-5kap.json,19,3
/user/bigdata/nyc_open_data/d8cz-kh5x.json,10,7
/user/bigdata/nyc_open_data/da9u-wz3r.json,1635,10
/user/bigdata/nyc_open_data/dbs9-fgqs.json,1571,3
/user/bigdata/nyc_open_data/dd6w-hnq9.json,3603,454
/user/bigdata/nyc_open_data/ddpx-u5dz.json,1342,11
/user/bigdata/nyc_open_data/de8q-estm.json,141,27
/user/bigdata/nyc_open_data/dfad-fpwf.json,11,2
/user/bigdata/nyc_open_data/dftr-3bf5.json,41,6
/user/bigdata/nyc_open_data/dg7a-jiz2.json,17864,11
/user/bigdata/nyc_open_data/dg92-zbpx.json,419918,37
/user/bigdata/nyc_open_data/dgg9-jkx8.json,9,3
/user/bigdata/nyc_open_data/dhs7-q59e.json,464,17
/user/bigdata/nyc_open_data/di8r-g5w9.json,110,22
/user/bigdata/nyc_open_data/did2-qzw3.json,29111,17
/user/bigdata/nyc_open_data/dj4e-3xrn.json,1683,20
/user/bigdata/nyc_open_data/dk7q-942i.json,270,0
/user/bigdata/nyc_open_data/dn64-92ub.json,6,5
/user/bigdata/nyc_open_data/dp2s-vccd.json,227,6
/user/bigdata/nyc_open_data/dpec-ucu7.json,7474,12
/user/bigdata/nyc_open_data/dsg6-ifza.json,55977,36
/user/bigdata/nyc_open_data/dt2z-amuf.json,23,23
/user/bigdata/nyc_open_data/dtfq-bfpc.json,420,16
/user/bigdata/nyc_open_data/ducj-28wv.json,3136,16
/user/bigdata/nyc_open_data/dvaj-b7yx.json,10667,55
/user/bigdata/nyc_open_data/dvzp-h4k9.json,1381,70
/user/bigdata/nyc_open_data/dxnu-p2qd.json,8604,10
/user/bigdata/nyc_open_data/dzgh-ja44.json,1165,20
/user/bigdata/nyc_open_data/e25p-jzfy.json,108448,29
/user/bigdata/nyc_open_data/e266-vpg7.json,12,3
/user/bigdata/nyc_open_data/e2ey-aicw.json,202,12
/user/bigdata/nyc_open_data/e4ej-j6hn.json,805,3
/user/bigdata/nyc_open_data/e4p3-6ecr.json,10932,12
/user/bigdata/nyc_open_data/e4ss-s2zn.json,48,4
/user/bigdata/nyc_open_data/e544-259w.json,4480,16
/user/bigdata/nyc_open_data/e649-r223.json,462,19
/user/bigdata/nyc_open_data/e64w-ctmw.json,529,18
/user/bigdata/nyc_open_data/e7rh-dmb4.json,140,15
/user/bigdata/nyc_open_data/e8jc-rs3b.json,290906,53
/user/bigdata/nyc_open_data/e98g-f8hy.json,96963,11
/user/bigdata/nyc_open_data/eabe-havv.json,1276403,15
/user/bigdata/nyc_open_data/easq-ubfe.json,58528,41
/user/bigdata/nyc_open_data/ebb7-mvp5.json,3009,7
/user/bigdata/nyc_open_data/eccv-9dzr.json,878,15
/user/bigdata/nyc_open_data/ect6-rj3p.json,251,2
/user/bigdata/nyc_open_data/ecvp-uumu.json,1459,11
/user/bigdata/nyc_open_data/eddp-3v5g.json,41189,4
/user/bigdata/nyc_open_data/edx9-hxi8.json,1743,8
/user/bigdata/nyc_open_data/eg59-gdqu.json,1542,4
/user/bigdata/nyc_open_data/eg75-mh9k.json,192,64
/user/bigdata/nyc_open_data/egiq-kmr5.json,25,7
/user/bigdata/nyc_open_data/eivx-q94q.json,20,4
/user/bigdata/nyc_open_data/ek5y-zcyf.json,25,26
/user/bigdata/nyc_open_data/emnd-d8ba.json,1750,39
/user/bigdata/nyc_open_data/emrz-5p35.json,585207,12
/user/bigdata/nyc_open_data/en2c-j6tw.json,48,46
/user/bigdata/nyc_open_data/erra-pzy8.json,1811,5
/user/bigdata/nyc_open_data/erts-eyf6.json,210,12
/user/bigdata/nyc_open_data/esep-hmvs.json,5094,7
/user/bigdata/nyc_open_data/esmb-8zkm.json,4711,8
/user/bigdata/nyc_open_data/esw6-z4id.json,19,18
/user/bigdata/nyc_open_data/evjd-dqpz.json,345,49
/user/bigdata/nyc_open_data/evp6-d8e7.json,3160589,52
/user/bigdata/nyc_open_data/ewg2-2vyd.json,1743,32
/user/bigdata/nyc_open_data/ewmy-2fww.json,175,10
/user/bigdata/nyc_open_data/ex6k-ym48.json,9438,8
/user/bigdata/nyc_open_data/eyk3-bhe9.json,1627,5
/user/bigdata/nyc_open_data/ez4e-fazm.json,209756,21
/user/bigdata/nyc_open_data/ezaf-3uhs.json,18794,9
/user/bigdata/nyc_open_data/f2cz-q2ik.json,240,4
/user/bigdata/nyc_open_data/f364-y3pv.json,1066057,53
/user/bigdata/nyc_open_data/f3u3-q8ea.json,53959,16
/user/bigdata/nyc_open_data/f42p-xqaa.json,962,45
/user/bigdata/nyc_open_data/f4rp-2kvy.json,98034,21
/user/bigdata/nyc_open_data/f4yq-wry5.json,6335,9
/user/bigdata/nyc_open_data/f5zq-eacn.json,24910,11
/user/bigdata/nyc_open_data/f64t-5yiv.json,6,4
/user/bigdata/nyc_open_data/f7b6-v6v3.json,78,15
/user/bigdata/nyc_open_data/f9a8-4jby.json,95,5
/user/bigdata/nyc_open_data/f9bf-2cp4.json,478,6
/user/bigdata/nyc_open_data/fa9x-pfzm.json,1715,0
/user/bigdata/nyc_open_data/fb26-34vu.json,667,9
/user/bigdata/nyc_open_data/fbaw-uq4e.json,14586,41
/user/bigdata/nyc_open_data/fbsa-93dh.json,10,3
/user/bigdata/nyc_open_data/fcau-jc6k.json,48,9
/user/bigdata/nyc_open_data/fdkv-4t4z.json,858822,15
/user/bigdata/nyc_open_data/fdx7-6jsr.json,60,4
/user/bigdata/nyc_open_data/feu5-w2e2.json,670637,15
/user/bigdata/nyc_open_data/ff9v-9yzg.json,60,3
/user/bigdata/nyc_open_data/ffgt-jimk.json,5,13
/user/bigdata/nyc_open_data/ffnc-f3aa.json,1677,17
/user/bigdata/nyc_open_data/ffzt-rdkr.json,2656,16
/user/bigdata/nyc_open_data/fgb7-3q7d.json,13,7
/user/bigdata/nyc_open_data/fgq8-am2v.json,722,31
/user/bigdata/nyc_open_data/fgqh-vfzz.json,73653,3
/user/bigdata/nyc_open_data/fics-ewaq.json,26,7
/user/bigdata/nyc_open_data/fijd-wye8.json,59,18
/user/bigdata/nyc_open_data/fm6n-5jvy.json,192,69
/user/bigdata/nyc_open_data/fmzx-suji.json,5,10
/user/bigdata/nyc_open_data/fqcv-e9sg.json,33,17
/user/bigdata/nyc_open_data/fr6n-f337.json,18,6
/user/bigdata/nyc_open_data/fsis-j6x5.json,60,3
/user/bigdata/nyc_open_data/ftpm-ey3k.json,1811,7
/user/bigdata/nyc_open_data/fu34-wamz.json,32,35
/user/bigdata/nyc_open_data/fuvx-wqd7.json,140,4
/user/bigdata/nyc_open_data/fuzb-9jre.json,1370,7
/user/bigdata/nyc_open_data/fuzi-5ks9.json,491993,5
/user/bigdata/nyc_open_data/fve3-eee8.json,180,4
/user/bigdata/nyc_open_data/fw4n-6ehm.json,16385532,0
/user/bigdata/nyc_open_data/fxdy-q85h.json,1617,13
/user/bigdata/nyc_open_data/fxs2-faah.json,1837,39
/user/bigdata/nyc_open_data/fxwm-3t4n.json,49,15
/user/bigdata/nyc_open_data/fyf4-hrcu.json,2769,0
/user/bigdata/nyc_open_data/fzk8-3ynb.json,15,13
/user/bigdata/nyc_open_data/fzv4-jan3.json,1262,14
/user/bigdata/nyc_open_data/g3vh-kbnw.json,32,45
/user/bigdata/nyc_open_data/g63j-swsd.json,710,10
/user/bigdata/nyc_open_data/g6f6-qpfi.json,70,15
/user/bigdata/nyc_open_data/g7ee-832z.json,8,13
/user/bigdata/nyc_open_data/g7ir-4pf8.json,11,4
/user/bigdata/nyc_open_data/g8e6-y4ax.json,98982,16
/user/bigdata/nyc_open_data/g8v5-qeu5.json,13,11
/user/bigdata/nyc_open_data/g993-cbry.json,35,4
/user/bigdata/nyc_open_data/g9ub-hrve.json,252,9
/user/bigdata/nyc_open_data/g9wv-7n2m.json,140,2
/user/bigdata/nyc_open_data/gahm-hu5h.json,433,45
/user/bigdata/nyc_open_data/gakf-suji.json,290,4
/user/bigdata/nyc_open_data/gaq9-z3hz.json,59,10
/user/bigdata/nyc_open_data/gbgg-xjuf.json,325,23
/user/bigdata/nyc_open_data/gcvr-n8qw.json,161403,17
/user/bigdata/nyc_open_data/gcys-vvnq.json,506585,14
/user/bigdata/nyc_open_data/gd6m-k9v9.json,11,7
/user/bigdata/nyc_open_data/ge8j-uqbf.json,769,24
/user/bigdata/nyc_open_data/gepv-dxc2.json,269,7
/user/bigdata/nyc_open_data/gezn-7mgk.json,11180,6
/user/bigdata/nyc_open_data/gffu-ps8j.json,11,7
/user/bigdata/nyc_open_data/ghpb-fpea.json,1210811,20
/user/bigdata/nyc_open_data/gi3h-3i8t.json,240,4
/user/bigdata/nyc_open_data/gk83-aa6y.json,2994,17
/user/bigdata/nyc_open_data/gk9u-c3tv.json,23,4
/user/bigdata/nyc_open_data/gkd7-3vk7.json,8320,16
/user/bigdata/nyc_open_data/gmi7-62cd.json,615,5
/user/bigdata/nyc_open_data/gpwd-npar.json,19054,12
/user/bigdata/nyc_open_data/grbs-nm2g.json,443,16
/user/bigdata/nyc_open_data/grnn-mvqe.json,1063,153
/user/bigdata/nyc_open_data/gsak-mt7t.json,1743,30
/user/bigdata/nyc_open_data/gshi-yqza.json,884,9
/user/bigdata/nyc_open_data/gsr2-xq9e.json,799,23
/user/bigdata/nyc_open_data/gt5i-dmde.json,88,4
/user/bigdata/nyc_open_data/gyaz-82xj.json,1344,16
/user/bigdata/nyc_open_data/gysc-yn4h.json,30509,1
/user/bigdata/nyc_open_data/gysw-j2f3.json,499,17
/user/bigdata/nyc_open_data/gzdv-qiga.json,327,7
/user/bigdata/nyc_open_data/gzfs-3h4m.json,3424,15
/user/bigdata/nyc_open_data/gzvm-na49.json,7481,14
/user/bigdata/nyc_open_data/h2mm-eazk.json,2688,16
/user/bigdata/nyc_open_data/h3qk-ybvt.json,584,9
/user/bigdata/nyc_open_data/h3zm-ta5h.json,490,16
/user/bigdata/nyc_open_data/h4jn-x3ty.json,94,1
/user/bigdata/nyc_open_data/h4jy-7dv7.json,96,7
/user/bigdata/nyc_open_data/h5de-ndty.json,420,16
/user/bigdata/nyc_open_data/h5nh-eqde.json,210,17
/user/bigdata/nyc_open_data/h7mf-hrsw.json,3,7
/user/bigdata/nyc_open_data/h8eh-b25q.json,26,13
/user/bigdata/nyc_open_data/h9gi-nx95.json,1237793,29
/user/bigdata/nyc_open_data/hb7y-b986.json,6,66
/user/bigdata/nyc_open_data/hc8x-tcnd.json,218,12
/user/bigdata/nyc_open_data/hcf7-jp2y.json,420,16
/user/bigdata/nyc_open_data/hcv4-fhfs.json,162,7
/user/bigdata/nyc_open_data/hdnu-nbrh.json,15,35
/user/bigdata/nyc_open_data/hdu7-ujt4.json,18,7
/user/bigdata/nyc_open_data/he5b-24yw.json,63,5
/user/bigdata/nyc_open_data/hemm-82xw.json,1700005,53
/user/bigdata/nyc_open_data/hfac-j85r.json,24,3
/user/bigdata/nyc_open_data/hg3c-2jsy.json,13661,18
/user/bigdata/nyc_open_data/hg3k-2w6h.json,2,2
/user/bigdata/nyc_open_data/hg8x-zxpr.json,2863,41
/user/bigdata/nyc_open_data/hi3x-y76v.json,110,4
/user/bigdata/nyc_open_data/hiik-hmf3.json,39,19
/user/bigdata/nyc_open_data/him9-7gri.json,1697,11
/user/bigdata/nyc_open_data/hjae-yuav.json,616,6
/user/bigdata/nyc_open_data/hjnm-89hx.json,251,2
/user/bigdata/nyc_open_data/hm4n-kxfu.json,31675,9
/user/bigdata/nyc_open_data/hm7r-w4y9.json,10,2
/user/bigdata/nyc_open_data/hmw8-8is3.json,282,6
/user/bigdata/nyc_open_data/hnf2-ds4u.json,220,23
/user/bigdata/nyc_open_data/hpid-63r5.json,2477,12
/user/bigdata/nyc_open_data/hq68-rnsi.json,1403,18
/user/bigdata/nyc_open_data/hrsu-3w2q.json,24421,39
/user/bigdata/nyc_open_data/ht4t-wzcm.json,5918,8
/user/bigdata/nyc_open_data/hti8-xb6u.json,1743,30
/user/bigdata/nyc_open_data/htkc-b6ea.json,2688,16
/user/bigdata/nyc_open_data/hu6m-9cfi.json,1878,22
/user/bigdata/nyc_open_data/hukm-snmq.json,72,31
/user/bigdata/nyc_open_data/huq7-iui5.json,1742,10
/user/bigdata/nyc_open_data/hv77-qnda.json,84,15
/user/bigdata/nyc_open_data/hve5-8z68.json,11,2
/user/bigdata/nyc_open_data/hy4q-igkk.json,1789359,52
/user/bigdata/nyc_open_data/hypw-js3b.json,13223,63
/user/bigdata/nyc_open_data/hyur-qpyf.json,3740,14
/user/bigdata/nyc_open_data/i296-73x5.json,799902,8
/user/bigdata/nyc_open_data/i37z-2ty9.json,14543,24
/user/bigdata/nyc_open_data/i3a3-qxkf.json,5901,4
/user/bigdata/nyc_open_data/i3ez-z58g.json,2528,8
/user/bigdata/nyc_open_data/i447-i5u3.json,12,2
/user/bigdata/nyc_open_data/i4ni-6qin.json,1836,39
/user/bigdata/nyc_open_data/i4p3-pe6a.json,25569893,0
/user/bigdata/nyc_open_data/i6as-kc83.json,772,8
/user/bigdata/nyc_open_data/i6b5-j7bu.json,22737,8
/user/bigdata/nyc_open_data/i6bk-bwyv.json,83,23
/user/bigdata/nyc_open_data/i7jz-e2db.json,123,7
/user/bigdata/nyc_open_data/i7zn-7njs.json,64,2
/user/bigdata/nyc_open_data/i8ua-bnkj.json,2137,3
/user/bigdata/nyc_open_data/i8ys-e4pm.json,16428,14
/user/bigdata/nyc_open_data/i99z-ad8n.json,64777,16
/user/bigdata/nyc_open_data/i9pf-sj7c.json,719,102
/user/bigdata/nyc_open_data/ia2d-e54m.json,38,4
/user/bigdata/nyc_open_data/ia9u-k3t3.json,67,18
/user/bigdata/nyc_open_data/ibs4-k445.json,14,13
/user/bigdata/nyc_open_data/ic2k-etms.json,188,10
/user/bigdata/nyc_open_data/ic3t-wcy2.json,1549598,96
/user/bigdata/nyc_open_data/icps-nwdu.json,18794,9
/user/bigdata/nyc_open_data/idfb-y78n.json,23,10
/user/bigdata/nyc_open_data/ihfw-zy9j.json,10075,38
/user/bigdata/nyc_open_data/ihup-vdhf.json,980,16
/user/bigdata/nyc_open_data/ihvw-cp8d.json,5,11
/user/bigdata/nyc_open_data/ii73-cgb4.json,6,13
/user/bigdata/nyc_open_data/ikqj-pyhc.json,1165,46
/user/bigdata/nyc_open_data/ipc3-2nbm.json,11,7
/user/bigdata/nyc_open_data/ipsj-8mer.json,35,15
/user/bigdata/nyc_open_data/ipu4-2q9a.json,3341659,60
/user/bigdata/nyc_open_data/irhv-jqz7.json,514,69
/user/bigdata/nyc_open_data/ismp-xffj.json,12,6
/user/bigdata/nyc_open_data/isn9-aw8z.json,19,13
/user/bigdata/nyc_open_data/it56-eyq4.json,139141,25
/user/bigdata/nyc_open_data/it9k-rtx5.json,1790,11
/user/bigdata/nyc_open_data/ita7-8em7.json,23,6
/user/bigdata/nyc_open_data/itd7-gx3g.json,143571,12
/user/bigdata/nyc_open_data/itfs-ms3e.json,258,5
/user/bigdata/nyc_open_data/iuvu-z276.json,1638,16
/user/bigdata/nyc_open_data/ivbu-e2q7.json,8,4
/user/bigdata/nyc_open_data/ivix-m77e.json,13553,37
/user/bigdata/nyc_open_data/iwdd-99mu.json,576,23
/user/bigdata/nyc_open_data/iz2q-9x8d.json,5959,55
/user/bigdata/nyc_open_data/izav-3bhy.json,19631,11
/user/bigdata/nyc_open_data/j2iz-mwzu.json,250,3
/user/bigdata/nyc_open_data/j2sr-pm3b.json,42,15
/user/bigdata/nyc_open_data/j34j-vqvt.json,4368,5
/user/bigdata/nyc_open_data/j39j-zq32.json,1131,27
/user/bigdata/nyc_open_data/j7gw-gcxi.json,9,4
/user/bigdata/nyc_open_data/j7wp-ax4x.json,116,2
/user/bigdata/nyc_open_data/j7wr-gf2w.json,84,15
/user/bigdata/nyc_open_data/j7yn-nvq9.json,162,7
/user/bigdata/nyc_open_data/j86k-5i43.json,163,49
/user/bigdata/nyc_open_data/j8gx-kc43.json,102,8
/user/bigdata/nyc_open_data/j8p3-8ufc.json,889,3
/user/bigdata/nyc_open_data/jabk-zf7i.json,5,6
/user/bigdata/nyc_open_data/jat2-irw9.json,33,18
/user/bigdata/nyc_open_data/jb3k-j3gp.json,176999,6
/user/bigdata/nyc_open_data/jb7j-dtam.json,1094,7
/user/bigdata/nyc_open_data/jcih-dj9q.json,434,70
/user/bigdata/nyc_open_data/jdmi-whyn.json,20,7
/user/bigdata/nyc_open_data/jgjk-h2bn.json,14,11
/user/bigdata/nyc_open_data/jgtb-hmpg.json,694384,14
/user/bigdata/nyc_open_data/jhjm-vsp8.json,1277,12
/user/bigdata/nyc_open_data/jhn3-4vdj.json,131,4
/user/bigdata/nyc_open_data/jhq9-vaec.json,5,16
/user/bigdata/nyc_open_data/ji82-xba5.json,36112,47
/user/bigdata/nyc_open_data/jign-uhe6.json,22,13
/user/bigdata/nyc_open_data/jjvq-4t2v.json,270,7
/user/bigdata/nyc_open_data/jk35-yh5p.json,161412,17
/user/bigdata/nyc_open_data/jkiz-wt49.json,46,22
/user/bigdata/nyc_open_data/jmr8-fdbz.json,180,4
/user/bigdata/nyc_open_data/jp7y-czvr.json,5,11
/user/bigdata/nyc_open_data/jphp-xt7k.json,245,16
/user/bigdata/nyc_open_data/jqy3-ybjq.json,51,46
/user/bigdata/nyc_open_data/jr24-e7cr.json,255488,27
/user/bigdata/nyc_open_data/jr3e-jwne.json,8,9
/user/bigdata/nyc_open_data/js82-9nvz.json,51,5
/user/bigdata/nyc_open_data/jt7v-77mi.json,9100278,43
/user/bigdata/nyc_open_data/jt9i-9gxr.json,13,5
/user/bigdata/nyc_open_data/ju3b-rwpy.json,131488,30
/user/bigdata/nyc_open_data/jufi-gzgp.json,28478,16
/user/bigdata/nyc_open_data/jvce-szsb.json,128,16
/user/bigdata/nyc_open_data/jvqn-dyef.json,100,7
/user/bigdata/nyc_open_data/jxdc-hnze.json,82,17
/user/bigdata/nyc_open_data/jxyc-rxiv.json,2645,45
/user/bigdata/nyc_open_data/jzdn-258f.json,245,6
/user/bigdata/nyc_open_data/jzhd-m6uv.json,178765,18
/user/bigdata/nyc_open_data/jzst-u7j8.json,13974,33
/user/bigdata/nyc_open_data/k233-bk49.json,296,7
/user/bigdata/nyc_open_data/k26i-s5bd.json,891,16
/user/bigdata/nyc_open_data/k2tc-bipg.json,27449,6
/user/bigdata/nyc_open_data/k2ye-5mmh.json,180,4
/user/bigdata/nyc_open_data/k397-673e.json,2194488,16
/user/bigdata/nyc_open_data/k3cd-yu9d.json,68305,41
/user/bigdata/nyc_open_data/k3e2-emsq.json,37,19
/user/bigdata/nyc_open_data/k3qa-jvkc.json,17,18
/user/bigdata/nyc_open_data/k46n-sa2m.json,1657,13
/user/bigdata/nyc_open_data/k4u8-p5ux.json,14,7
/user/bigdata/nyc_open_data/k4xi-fxp5.json,350,16
/user/bigdata/nyc_open_data/k548-32d3.json,11676,3
/user/bigdata/nyc_open_data/k5us-nav4.json,10872,11
/user/bigdata/nyc_open_data/k5ws-xbkn.json,245,16
/user/bigdata/nyc_open_data/k5xr-vi4c.json,577,3
/user/bigdata/nyc_open_data/k63t-h76x.json,57971,24
/user/bigdata/nyc_open_data/k659-gwja.json,120,4
/user/bigdata/nyc_open_data/k72f-2ytm.json,128,5
/user/bigdata/nyc_open_data/k84j-firu.json,186,14
/user/bigdata/nyc_open_data/k8hv-56d7.json,4103,9
/user/bigdata/nyc_open_data/ka27-qx5k.json,136,4
/user/bigdata/nyc_open_data/ka3k-93z7.json,23,7
/user/bigdata/nyc_open_data/kcgr-4dqx.json,30,13
/user/bigdata/nyc_open_data/kdm9-vp7d.json,23988,17
/user/bigdata/nyc_open_data/kdpk-qekk.json,70,15
/user/bigdata/nyc_open_data/kdqv-qs7p.json,9415,11
/user/bigdata/nyc_open_data/kewa-q4dq.json,108,3
/user/bigdata/nyc_open_data/kf2b-aeh5.json,11873,10
/user/bigdata/nyc_open_data/kfgh-h6re.json,225887,11
/user/bigdata/nyc_open_data/kh2m-kcyz.json,331,17
/user/bigdata/nyc_open_data/kh3d-xhq7.json,68,23
/user/bigdata/nyc_open_data/kha6-7i9i.json,23896,17
/user/bigdata/nyc_open_data/khqi-x3p3.json,15518,24
/user/bigdata/nyc_open_data/kiv2-tbus.json,10626899,43
/user/bigdata/nyc_open_data/kivi-tmb3.json,2925,65
/user/bigdata/nyc_open_data/kiyv-ks3f.json,1885,26
/user/bigdata/nyc_open_data/kj4p-ruqc.json,317923,23
/user/bigdata/nyc_open_data/kjey-zuvr.json,700,16
/user/bigdata/nyc_open_data/kjgh-ywbx.json,960,5
/user/bigdata/nyc_open_data/kjpz-79mu.json,1743,76
/user/bigdata/nyc_open_data/kjxa-7ccf.json,251,7
/user/bigdata/nyc_open_data/kk22-kcb6.json,11,5
/user/bigdata/nyc_open_data/kku6-nxdu.json,236,46
/user/bigdata/nyc_open_data/kkwv-djnk.json,32,5
/user/bigdata/nyc_open_data/kmix-7hhj.json,19133,17
/user/bigdata/nyc_open_data/kn9i-9q8m.json,7759,35
/user/bigdata/nyc_open_data/knik-dax9.json,138285,53
/user/bigdata/nyc_open_data/kpav-sd4t.json,3355,28
/user/bigdata/nyc_open_data/kpjg-ubxi.json,565,10
/user/bigdata/nyc_open_data/kq8c-w9ag.json,16,7
/user/bigdata/nyc_open_data/kquf-ewd9.json,1571,3
/user/bigdata/nyc_open_data/krwf-eng6.json,250,4
/user/bigdata/nyc_open_data/krx7-u82t.json,19741,20
/user/bigdata/nyc_open_data/kt29-ab5k.json,415,16
/user/bigdata/nyc_open_data/kw9y-h36n.json,299508,10
/user/bigdata/nyc_open_data/kwmq-dbub.json,75431,32
/user/bigdata/nyc_open_data/kwte-dppd.json,1873364,36
/user/bigdata/nyc_open_data/kyad-zm4j.json,516989,30
/user/bigdata/nyc_open_data/kydh-ijhc.json,9,14
/user/bigdata/nyc_open_data/kyvb-rbwd.json,69790,33
/user/bigdata/nyc_open_data/m3fi-rt3k.json,17496,25
/user/bigdata/nyc_open_data/m48u-yjt8.json,83,5
/user/bigdata/nyc_open_data/m56g-jpua.json,2261,69
/user/bigdata/nyc_open_data/m59i-mqex.json,251,46
/user/bigdata/nyc_open_data/m64p-r9hk.json,257,5
/user/bigdata/nyc_open_data/m666-sf2m.json,1237793,0
/user/bigdata/nyc_open_data/m6ap-zcwi.json,134,10
/user/bigdata/nyc_open_data/m6nh-ye6v.json,3,5
/user/bigdata/nyc_open_data/m7m9-uyrn.json,17,7
/user/bigdata/nyc_open_data/m8nr-4ivu.json,47735,17
/user/bigdata/nyc_open_data/madj-gkhr.json,714620,5
/user/bigdata/nyc_open_data/mai7-g3fm.json,19,13
/user/bigdata/nyc_open_data/mbd7-jfnc.json,1599,17
/user/bigdata/nyc_open_data/mbym-vp3s.json,92,22
/user/bigdata/nyc_open_data/mdbu-nrqn.json,388775,24
/user/bigdata/nyc_open_data/mdcw-n682.json,4909,23
/user/bigdata/nyc_open_data/memx-xuna.json,236,17
/user/bigdata/nyc_open_data/mfmf-gtvc.json,89,22
/user/bigdata/nyc_open_data/mgjt-zuui.json,4,5
/user/bigdata/nyc_open_data/mi8r-ff2q.json,175,16
/user/bigdata/nyc_open_data/mib5-bwqy.json,55012,17
/user/bigdata/nyc_open_data/mifw-tguq.json,1216,20
/user/bigdata/nyc_open_data/miqs-rvtb.json,6,10
/user/bigdata/nyc_open_data/mkxg-y5uc.json,8,13
/user/bigdata/nyc_open_data/mmvm-mvi3.json,11702,10
/user/bigdata/nyc_open_data/mnqg-rcee.json,15,16
/user/bigdata/nyc_open_data/mpg8-b8s5.json,3,13
/user/bigdata/nyc_open_data/mpk5-48av.json,6986,109
/user/bigdata/nyc_open_data/mpqk-skis.json,2,6
